user_id,t,action,reward,rationale_label,hour_of_day,is_weekend,temperature_c,precip_mm,weather_code,ctx_openness,ctx_conscientiousness,ctx_extraversion,ctx_agreeableness,ctx_neuroticism,ctx_novelty_seeking,ctx_budget_sensitivity,ctx_distance_tolerance,ctx_rating_focus,dem_age,dem_income,dem_pob_avg_income,dem_pob_food_variety_index,dem_gender_male,dem_gender_female,dem_gender_other,diff_dish_price,diff_delivery_time_min,diff_distance_km,diff_delivery_fee,diff_rating_avg,diff_num_reviews,diff_coupon_available,diff_sponsored,diff_cuisine_italian,diff_cuisine_mexican,diff_cuisine_sushi,diff_cuisine_indian,diff_cuisine_american,diff_cuisine_chinese,diff_cuisine_thai,diff_cuisine_pizza,diff_cuisine_burgers,A_name,B_name
USER_001,34,B,0.0,popular,19,0,23.6,0.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,43.0,14.0,0.9299999999999997,-2.0,0.40000000000000036,-22.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,Taco Loco — Burgers,Noodle House — Indian
USER_001,35,B,0.0,eta,21,0,24.2,1.0,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,108.0,3.0,1.54,-16.0,0.40000000000000036,62.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,Noodle House — Thai,Dragon Wok — Indian
USER_001,36,B,0.0,popular,12,0,23.1,3.9,snow,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,226.0,-3.0,-3.5900000000000007,-35.0,0.7999999999999998,-179.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,Tokyo Bites — Sushi,Taco Loco — Pizza
USER_001,37,A,0.0,discount,23,0,15.6,0.0,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-67.0,11.0,0.14000000000000057,23.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bombay Bowl — Mexican,Spice Route — Mexican
USER_001,38,A,0.0,eta,12,1,26.7,1.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-5.0,-3.0,2.79,-1.0,-0.8000000000000007,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,Curry Leaf — American,Sushi Hub — Thai
USER_001,39,B,0.0,popular,19,1,30.1,3.1,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,21.0,10.0,2.53,15.0,-0.7999999999999998,-92.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,Noodle House — Thai,Mama Mia Pizza — American
USER_001,40,A,0.0,popular,11,0,14.4,0.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-265.0,-11.0,0.15000000000000036,-41.0,-0.5,39.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,Burger Yard — Indian,Urban Fork — Sushi
USER_001,41,B,0.0,popular,14,1,23.4,0.0,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,2.0,34.0,-1.54,14.0,-0.7000000000000002,-37.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bombay Bowl — Indian,Urban Fork — Italian
USER_001,42,A,0.0,popular,8,0,20.7,0.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-288.0,6.0,-1.08,-13.0,0.20000000000000018,88.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,Sushi Hub — Chinese,Spice Route — American
USER_001,43,B,0.0,popular,17,0,20.2,2.5,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-11.0,16.0,0.10999999999999988,21.0,-0.7999999999999998,-27.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,Urban Fork — American,Bombay Bowl — Pizza
USER_001,44,A,0.0,rating,21,0,28.9,1.3,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-143.0,27.0,2.76,-42.0,0.7999999999999998,-21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,Taco Loco — Pizza,Sushi Hub — Thai
USER_001,45,A,0.0,eta,15,0,15.1,3.4,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-74.0,-18.0,-0.28000000000000025,-13.0,-0.10000000000000053,-94.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mama Mia Pizza — Chinese,Urban Fork — Mexican
USER_001,46,A,0.0,eta,15,1,19.6,2.8,hot,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-118.0,-9.0,-0.040000000000000036,46.0,-0.2999999999999998,-152.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bombay Bowl — Burgers,Saffron & Co — Italian
USER_001,47,A,0.0,eta,23,0,32.8,3.5,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-82.0,-24.0,0.41000000000000014,10.0,0.19999999999999973,-102.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,Taco Loco — American,Saffron & Co — Pizza
USER_001,48,A,0.0,popular,13,0,23.9,2.0,snow,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-135.0,22.0,0.8099999999999996,-27.0,0.5,32.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,Casa Mexicana — Burgers,Dragon Wok — Chinese
USER_001,49,B,0.0,eta,12,0,21.4,0.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,6.0,7.0,-4.29,24.0,-0.9000000000000004,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,Taco Loco — American,Curry Leaf — Pizza
USER_001,50,A,0.0,eta,7,0,15.4,0.0,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,12.0,-26.0,-1.46,10.0,0.40000000000000036,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bombay Bowl — Thai,Tokyo Bites — Mexican
USER_001,51,B,0.0,popular,15,1,17.4,1.6,rain,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-25.0,-11.0,-2.28,45.0,0.7999999999999998,-23.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curry Leaf — Italian,Basilico — Mexican
USER_001,52,B,0.0,eta,13,1,23.0,0.0,cloudy,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,93.0,27.0,-0.55,22.0,-0.6000000000000005,104.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,Taco Loco — American,Curry Leaf — Indian
USER_001,53,A,0.0,rating,17,1,21.6,1.3,rain,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-188.0,16.0,-2.27,-16.0,0.40000000000000036,-83.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,Curry Leaf — Burgers,Spice Route — Thai
USER_001,54,B,0.0,eta,14,0,23.0,0.0,cold,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,49.0,1.0,2.7,-10.0,-0.09999999999999964,127.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,Saffron & Co — American,Bombay Bowl — Indian
USER_001,55,B,0.0,eta,14,0,25.9,0.0,clear,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,39.0,1.0,2.94,2.0,-0.9000000000000004,223.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,Dragon Wok — Pizza,Urban Fork — Chinese
USER_001,56,A,0.0,eta,18,0,22.9,0.0,hot,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,-96.0,-6.0,-0.3500000000000001,-28.0,0.5000000000000004,-40.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,Curry Leaf — American,Spice Route — Sushi
USER_001,57,B,0.0,popular,23,0,22.3,0.0,rain,0.7,0.6,0.5,0.6,0.4,0.6099999999999999,0.44418595009349493,0.31999999999999995,0.6,25,407364.1255420119,324081.97702039406,0.3503920636502214,1.0,0.0,0.0,327.0,-1.0,2.83,-14.0,0.2999999999999998,-539.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,Sushi Hub — Sushi,Basilico — American
